Let's begin networking!
 The cnn model with 2 layers is estabished.
It is about the leave-one-out validation method!

Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_0
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 test 敏感度：44.44%, 特异度： 100.0%, 精度： 100.0%, 得分： 72.22, 准确度： 75.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：92.78%, 特异度： 66.83%, 精度： 77.09%, 得分： 79.81, 准确度： 81.0%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：81.48%, 特异度： 96.97%, 精度： 95.65%, 得分： 89.22, 准确度： 90.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：88.61%, 特异度： 76.74%, 精度： 82.09%, 得分： 82.67, 准确度： 83.22%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 96.97%, 精度： 95.0%, 得分： 83.67, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：88.81%, 特异度： 77.23%, 精度： 82.44%, 得分： 83.02, 准确度： 83.56%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 93.94%, 精度： 90.48%, 得分： 82.16, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：88.81%, 特异度： 77.85%, 精度： 82.83%, 得分： 83.33, 准确度： 83.83%, 用时: 1.75s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 93.94%, 精度： 90.48%, 得分： 82.16, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：86.78%, 特异度： 82.37%, 精度： 85.56%, 得分： 84.58, 准确度： 84.78%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 96.97%, 精度： 95.0%, 得分： 83.67, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：90.23%, 特异度： 78.09%, 精度： 83.21%, 得分： 84.16, 准确度： 84.72%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：70.37%, 特异度： 90.91%, 精度： 86.36%, 得分： 80.64, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：81.08%, 特异度： 89.11%, 精度： 89.95%, 得分： 85.09, 准确度： 84.72%, 用时: 1.72s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 96.97%, 精度： 94.74%, 得分： 81.82, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：92.07%, 特异度： 77.23%, 精度： 82.95%, 得分： 84.65, 准确度： 85.33%, 用时: 1.79s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 90.91%, 精度： 87.5%, 得分： 84.34, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：70.8%, 特异度： 94.12%, 精度： 93.55%, 得分： 82.46, 准确度： 81.39%, 用时: 1.81s.
*[测试结果] 片段识别 test 敏感度：40.74%, 特异度： 96.97%, 精度： 91.67%, 得分： 68.86, 准确度： 71.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：78.03%, 特异度： 91.31%, 精度： 91.53%, 得分： 84.67, 准确度： 84.06%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 96.97%, 精度： 94.74%, 得分： 81.82, 准确度： 83.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：87.79%, 特异度： 84.7%, 精度： 87.35%, 得分： 86.25, 准确度： 86.39%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 90.91%, 精度： 85.71%, 得分： 78.79, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：94.4%, 特异度： 75.15%, 精度： 82.05%, 得分： 84.78, 准确度： 85.67%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 81.82%, 精度： 77.78%, 得分： 79.8, 准确度： 80.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：78.43%, 特异度： 91.06%, 精度： 91.35%, 得分： 84.75, 准确度： 84.17%, 用时: 1.81s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 93.94%, 精度： 90.0%, 得分： 80.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：85.35%, 特异度： 87.88%, 精度： 89.45%, 得分： 86.61, 准确度： 86.5%, 用时: 1.64s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 93.94%, 精度： 90.0%, 得分： 80.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：92.47%, 特异度： 78.58%, 精度： 83.86%, 得分： 85.53, 准确度： 86.17%, 用时: 1.41s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：93.79%, 特异度： 77.85%, 精度： 83.59%, 得分： 85.82, 准确度： 86.56%, 用时: 1.55s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 39.39%, 精度： 51.22%, 得分： 58.59, 准确度： 56.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：88.91%, 特异度： 85.19%, 精度： 87.84%, 得分： 87.05, 准确度： 87.22%, 用时: 1.44s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：81.28%, 特异度： 91.19%, 精度： 91.73%, 得分： 86.23, 准确度： 85.78%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 93.94%, 精度： 90.0%, 得分： 80.31, 准确度： 81.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：81.49%, 特异度： 92.29%, 精度： 92.71%, 得分： 86.89, 准确度： 86.39%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 93.94%, 精度： 90.0%, 得分： 80.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：76.91%, 特异度： 94.12%, 精度： 94.03%, 得分： 85.52, 准确度： 84.72%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：62.96%, 特异度： 93.94%, 精度： 89.47%, 得分： 78.45, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：88.4%, 特异度： 86.41%, 精度： 88.67%, 得分： 87.41, 准确度： 87.5%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：94.0%, 特异度： 78.95%, 精度： 84.31%, 得分： 86.47, 准确度： 87.17%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.73%, 特异度： 76.87%, 精度： 83.27%, 得分： 86.3, 准确度： 87.17%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：79.04%, 特异度： 94.0%, 精度： 94.07%, 得分： 86.52, 准确度： 85.83%, 用时: 1.85s.
*[测试结果] 片段识别 test 敏感度：66.67%, 特异度： 93.94%, 精度： 90.0%, 得分： 80.31, 准确度： 81.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：90.64%, 特异度： 83.97%, 精度： 87.18%, 得分： 87.31, 准确度： 87.61%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：87.18%, 特异度： 89.23%, 精度： 90.69%, 得分： 88.21, 准确度： 88.11%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：74.07%, 特异度： 90.91%, 精度： 86.96%, 得分： 82.49, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：87.08%, 特异度： 88.86%, 精度： 90.39%, 得分： 87.97, 准确度： 87.89%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 93.94%, 精度： 91.3%, 得分： 85.86, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：95.02%, 特异度： 79.07%, 精度： 84.52%, 得分： 87.04, 准确度： 87.78%, 用时: 1.53s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 84.85%, 精度： 80.77%, 得分： 81.31, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：76.91%, 特异度： 94.49%, 精度： 94.38%, 得分： 85.7, 准确度： 84.89%, 用时: 1.57s.
*[测试结果] 片段识别 test 敏感度：62.96%, 特异度： 93.94%, 精度： 89.47%, 得分： 78.45, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：85.05%, 特异度： 92.04%, 精度： 92.79%, 得分： 88.55, 准确度： 88.22%, 用时: 1.46s.
*[测试结果] 片段识别 test 敏感度：74.07%, 特异度： 93.94%, 精度： 90.91%, 得分： 84.0, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：96.03%, 特异度： 78.09%, 精度： 84.06%, 得分： 87.06, 准确度： 87.89%, 用时: 1.8s.
*[测试结果] 片段识别 test 敏感度：77.78%, 特异度： 81.82%, 精度： 77.78%, 得分： 79.8, 准确度： 80.0%, 用时: 0.06s.
The best metric (without restriction) took place in the epoch:  3
Sensitivity: 100.0; Specificity: 81.82; Score: 90.91; Accuracy: 90.0
Training duration: 2.83s
For the loo method, recheck the test set to have it recorded..
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 81.82%, 精度： 81.82%, 得分： 90.91, 准确度： 90.0%, 用时: 0.06s.


Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_5
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 0.0%, 精度： 54.56%, 得分： 50.0, 准确度： 54.56%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 0.0%, 精度： 46.67%, 得分： 50.0, 准确度： 46.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 0.0%, 精度： 54.56%, 得分： 50.0, 准确度： 54.56%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 0.0%, 精度： 46.67%, 得分： 50.0, 准确度： 46.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：100.0%, 特异度： 6.23%, 精度： 56.15%, 得分： 53.12, 准确度： 57.39%, 用时: 1.72s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 0.0%, 精度： 46.67%, 得分： 50.0, 准确度： 46.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：99.39%, 特异度： 21.88%, 精度： 60.43%, 得分： 60.63, 准确度： 64.17%, 用时: 1.86s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 6.25%, 精度： 48.28%, 得分： 53.12, 准确度： 50.0%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：96.23%, 特异度： 51.71%, 精度： 70.52%, 得分： 73.97, 准确度： 76.0%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 56.25%, 精度： 66.67%, 得分： 78.12, 准确度： 76.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：97.45%, 特异度： 45.35%, 精度： 68.16%, 得分： 71.4, 准确度： 73.78%, 用时: 1.69s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 40.62%, 精度： 59.57%, 得分： 70.31, 准确度： 68.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：93.79%, 特异度： 65.4%, 精度： 76.5%, 得分： 79.59, 准确度： 80.89%, 用时: 1.58s.
*[测试结果] 片段识别 test 敏感度：92.86%, 特异度： 75.0%, 精度： 76.47%, 得分： 83.93, 准确度： 83.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：96.74%, 特异度： 55.13%, 精度： 72.13%, 得分： 75.94, 准确度： 77.83%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 50.0%, 精度： 63.64%, 得分： 75.0, 准确度： 73.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：87.27%, 特异度： 80.81%, 精度： 84.52%, 得分： 84.04, 准确度： 84.33%, 用时: 1.74s.
*[测试结果] 片段识别 test 敏感度：71.43%, 特异度： 90.62%, 精度： 86.96%, 得分： 81.03, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：73.22%, 特异度： 91.2%, 精度： 90.9%, 得分： 82.21, 准确度： 81.39%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：53.57%, 特异度： 93.75%, 精度： 88.24%, 得分： 73.66, 准确度： 75.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：84.01%, 特异度： 86.8%, 精度： 88.42%, 得分： 85.41, 准确度： 85.28%, 用时: 1.75s.
*[测试结果] 片段识别 test 敏感度：64.29%, 特异度： 93.75%, 精度： 90.0%, 得分： 79.02, 准确度： 80.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：85.64%, 特异度： 85.7%, 精度： 87.79%, 得分： 85.67, 准确度： 85.67%, 用时: 1.63s.
*[测试结果] 片段识别 test 敏感度：71.43%, 特异度： 93.75%, 精度： 90.91%, 得分： 82.59, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：86.15%, 特异度： 86.19%, 精度： 88.22%, 得分： 86.17, 准确度： 86.17%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：71.43%, 特异度： 93.75%, 精度： 90.91%, 得分： 82.59, 准确度： 83.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：92.06%, 特异度： 77.14%, 精度： 82.86%, 得分： 84.6, 准确度： 85.28%, 用时: 1.72s.
*[测试结果] 片段识别 test 敏感度：89.29%, 特异度： 84.38%, 精度： 83.33%, 得分： 86.84, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：60.59%, 特异度： 95.72%, 精度： 94.44%, 得分： 78.16, 准确度： 76.56%, 用时: 1.78s.
*[测试结果] 片段识别 test 敏感度：42.86%, 特异度： 93.75%, 精度： 85.71%, 得分： 68.31, 准确度： 70.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：72.3%, 特异度： 93.28%, 精度： 92.81%, 得分： 82.79, 准确度： 81.83%, 用时: 1.65s.
*[测试结果] 片段识别 test 敏感度：53.57%, 特异度： 93.75%, 精度： 88.24%, 得分： 73.66, 准确度： 75.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：75.66%, 特异度： 93.15%, 精度： 92.99%, 得分： 84.41, 准确度： 83.61%, 用时: 1.77s.
*[测试结果] 片段识别 test 敏感度：57.14%, 特异度： 93.75%, 精度： 88.89%, 得分： 75.44, 准确度： 76.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：91.34%, 特异度： 80.68%, 精度： 85.02%, 得分： 86.01, 准确度： 86.5%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 81.25%, 精度： 81.82%, 得分： 88.84, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：78.21%, 特异度： 92.3%, 精度： 92.42%, 得分： 85.25, 准确度： 84.61%, 用时: 1.47s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：80.35%, 特异度： 91.44%, 精度： 91.85%, 得分： 85.89, 准确度： 85.39%, 用时: 1.87s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：83.5%, 特异度： 89.36%, 精度： 90.41%, 得分： 86.43, 准确度： 86.17%, 用时: 1.73s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：93.69%, 特异度： 79.58%, 精度： 84.64%, 得分： 86.63, 准确度： 87.28%, 用时: 1.66s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 78.12%, 精度： 80.0%, 得分： 89.06, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：90.63%, 特异度： 83.37%, 精度： 86.74%, 得分： 87.0, 准确度： 87.33%, 用时: 1.82s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 81.25%, 精度： 81.82%, 得分： 88.84, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：89.0%, 特异度： 86.31%, 精度： 88.64%, 得分： 87.66, 准确度： 87.78%, 用时: 1.55s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 81.25%, 精度： 81.82%, 得分： 88.84, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：96.95%, 特异度： 65.04%, 精度： 76.9%, 得分： 81.0, 准确度： 82.44%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 43.75%, 精度： 60.87%, 得分： 71.88, 准确度： 70.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：87.58%, 特异度： 87.65%, 精度： 89.49%, 得分： 87.62, 准确度： 87.61%, 用时: 1.63s.
*[测试结果] 片段识别 test 敏感度：78.57%, 特异度： 93.75%, 精度： 91.67%, 得分： 86.16, 准确度： 86.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：89.51%, 特异度： 86.19%, 精度： 88.61%, 得分： 87.85, 准确度： 88.0%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：89.29%, 特异度： 87.5%, 精度： 86.21%, 得分： 88.4, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：88.8%, 特异度： 87.53%, 精度： 89.53%, 得分： 88.16, 准确度： 88.22%, 用时: 1.56s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 81.25%, 精度： 81.82%, 得分： 88.84, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：82.38%, 特异度： 91.81%, 精度： 92.35%, 得分： 87.09, 准确度： 86.67%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：92.06%, 特异度： 83.37%, 精度： 86.92%, 得分： 87.72, 准确度： 88.11%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 78.12%, 精度： 79.41%, 得分： 87.28, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：82.38%, 特异度： 91.69%, 精度： 92.25%, 得分： 87.03, 准确度： 86.61%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：73.63%, 特异度： 95.11%, 精度： 94.76%, 得分： 84.37, 准确度： 83.39%, 用时: 1.47s.
*[测试结果] 片段识别 test 敏感度：64.29%, 特异度： 93.75%, 精度： 90.0%, 得分： 79.02, 准确度： 80.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：87.37%, 特异度： 89.12%, 精度： 90.6%, 得分： 88.25, 准确度： 88.17%, 用时: 1.48s.
*[测试结果] 片段识别 test 敏感度：85.71%, 特异度： 84.38%, 精度： 82.76%, 得分： 85.04, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：94.2%, 特异度： 80.2%, 精度： 85.1%, 得分： 87.2, 准确度： 87.83%, 用时: 1.61s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 68.75%, 精度： 73.68%, 得分： 84.38, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：95.32%, 特异度： 77.14%, 精度： 83.35%, 得分： 86.23, 准确度： 87.06%, 用时: 1.68s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 62.5%, 精度： 70.0%, 得分： 81.25, 准确度： 80.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：90.53%, 特异度： 86.8%, 精度： 89.17%, 得分： 88.66, 准确度： 88.83%, 用时: 1.56s.
*[测试结果] 片段识别 test 敏感度：96.43%, 特异度： 78.12%, 精度： 79.41%, 得分： 87.28, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：87.58%, 特异度： 88.75%, 精度： 90.34%, 得分： 88.16, 准确度： 88.11%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：78.57%, 特异度： 87.5%, 精度： 84.62%, 得分： 83.03, 准确度： 83.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：85.13%, 特异度： 90.71%, 精度： 91.67%, 得分： 87.92, 准确度： 87.67%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：75.0%, 特异度： 90.62%, 精度： 87.5%, 得分： 82.81, 准确度： 83.33%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：79.74%, 特异度： 93.77%, 精度： 93.88%, 得分： 86.75, 准确度： 86.11%, 用时: 1.6s.
*[测试结果] 片段识别 test 敏感度：67.86%, 特异度： 93.75%, 精度： 90.48%, 得分： 80.81, 准确度： 81.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：86.46%, 特异度： 90.83%, 精度： 91.88%, 得分： 88.64, 准确度： 88.44%, 用时: 1.63s.
*[测试结果] 片段识别 test 敏感度：78.57%, 特异度： 90.62%, 精度： 88.0%, 得分： 84.59, 准确度： 85.0%, 用时: 0.05s.
The best metric (without restriction) took place in the epoch:  21
Sensitivity: 100.0; Specificity: 78.12; Score: 89.06; Accuracy: 88.33
Training duration: 2.84s
For the loo method, recheck the test set to have it recorded..
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 78.12%, 精度： 80.0%, 得分： 89.06, 准确度： 88.33%, 用时: 0.05s.


Path Mark: content.json




******************************************************************************************
                                         CNN_2
                                        fold_6
******************************************************************************************
trainer info:
training data size: 1800
increased epoches:  40
minibatch size: 128
iterations per epoch: 13
*[测试结果] 片段识别 train 敏感度：39.04%, 特异度： 96.0%, 精度： 92.42%, 得分： 67.52, 准确度： 64.39%, 用时: 1.7s.
*[测试结果] 片段识别 test 敏感度：27.27%, 特异度： 97.96%, 精度： 75.0%, 得分： 62.61, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：51.25%, 特异度： 94.01%, 精度： 91.43%, 得分： 72.63, 准确度： 70.28%, 用时: 1.43s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 95.92%, 精度： 77.78%, 得分： 79.78, 准确度： 90.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：54.35%, 特异度： 93.51%, 精度： 91.26%, 得分： 73.93, 准确度： 71.78%, 用时: 1.44s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 95.92%, 精度： 80.0%, 得分： 84.33, 准确度： 91.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：76.88%, 特异度： 82.4%, 精度： 84.49%, 得分： 79.64, 准确度： 79.33%, 用时: 1.76s.
*[测试结果] 片段识别 test 敏感度：90.91%, 特异度： 89.8%, 精度： 66.67%, 得分： 90.35, 准确度： 90.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：72.07%, 特异度： 88.39%, 精度： 88.56%, 得分： 80.23, 准确度： 79.33%, 用时: 2.07s.
*[测试结果] 片段识别 test 敏感度：81.82%, 特异度： 95.92%, 精度： 81.82%, 得分： 88.87, 准确度： 93.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：76.48%, 特异度： 87.77%, 精度： 88.63%, 得分： 82.12, 准确度： 81.5%, 用时: 2.21s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 89.8%, 精度： 61.54%, 得分： 81.27, 准确度： 86.67%, 用时: 0.07s.
*[测试结果] 片段识别 train 敏感度：61.96%, 特异度： 95.01%, 精度： 93.93%, 得分： 78.48, 准确度： 76.67%, 用时: 2.59s.
*[测试结果] 片段识别 test 敏感度：54.55%, 特异度： 95.92%, 精度： 75.0%, 得分： 75.23, 准确度： 88.33%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：76.88%, 特异度： 89.64%, 精度： 90.25%, 得分： 83.26, 准确度： 82.56%, 用时: 1.46s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 93.88%, 精度： 72.73%, 得分： 83.31, 准确度： 90.0%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：94.29%, 特异度： 70.66%, 精度： 80.03%, 得分： 82.47, 准确度： 83.78%, 用时: 1.5s.
*[测试结果] 片段识别 test 敏感度：100.0%, 特异度： 83.67%, 精度： 57.89%, 得分： 91.84, 准确度： 86.67%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：82.08%, 特异度： 87.89%, 精度： 89.42%, 得分： 84.98, 准确度： 84.67%, 用时: 1.93s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 93.88%, 精度： 72.73%, 得分： 83.31, 准确度： 90.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：75.38%, 特异度： 92.38%, 精度： 92.51%, 得分： 83.88, 准确度： 82.94%, 用时: 1.66s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 93.88%, 精度： 70.0%, 得分： 78.76, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：75.58%, 特异度： 92.63%, 精度： 92.75%, 得分： 84.1, 准确度： 83.17%, 用时: 1.83s.
*[测试结果] 片段识别 test 敏感度：63.64%, 特异度： 93.88%, 精度： 70.0%, 得分： 78.76, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：85.19%, 特异度： 87.64%, 精度： 89.58%, 得分： 86.41, 准确度： 86.28%, 用时: 1.67s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 91.84%, 精度： 66.67%, 得分： 82.28, 准确度： 88.33%, 用时: 0.05s.
*[测试结果] 片段识别 train 敏感度：89.69%, 特异度： 83.4%, 精度： 87.07%, 得分： 86.55, 准确度： 86.89%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 87.76%, 精度： 57.14%, 得分： 80.25, 准确度： 85.0%, 用时: 0.06s.
*[测试结果] 片段识别 train 敏感度：84.98%, 特异度： 88.01%, 精度： 89.84%, 得分： 86.5, 准确度： 86.33%, 用时: 1.71s.
*[测试结果] 片段识别 test 敏感度：72.73%, 特异度： 93.88%, 精度： 72.73%, 得分： 83.31, 准确度： 90.0%, 用时: 0.06s.
